,gen-vanilla_SSRT-vanilla,gen-vanilla_SSRT-w_guesses,gen-vanilla_SSRT-w_graded,gen-guesses_SSRT-vanilla,gen-guesses_SSRT-w_guesses,gen-guesses_SSRT-w_graded,gen-graded_mu_go_log_SSRT-vanilla,gen-graded_mu_go_log_SSRT-w_guesses,gen-graded_mu_go_log_SSRT-w_graded
4X6J651P,315.33333333333326,190.45583651853912,872.6,394.73333333333335,293.82219023680256,1029.5333333333333,219.25,61.56216135993348,386.6333333333333
4X6RKLNJ,320.13333333333327,172.20257218989818,963.7999999999998,411.5333333333332,294.38722041026085,1102.3499999999997,220.86666666666662,41.330342471636655,407.39999999999986
4XCV92V0,289.16666666666663,260.5755498908186,420.66666666666674,311.54999999999995,288.59648893729366,451.01666666666665,215.88333333333333,167.8878632434411,302.65000000000003
4XEMVP0N,296.58333333333326,238.12315523024355,473.31666666666666,336.19999999999993,292.7483472941635,503.5499999999999,215.28333333333327,119.72317179221425,319.5333333333333
4XF3MZ2T,343.20000000000005,160.2186264757332,1351.0666666666666,462.6333333333334,294.1385676931317,1779.7666666666667,222.0,23.438918536204127,451.1333333333333
4XK3J70P,283.5166666666666,267.0491406838645,383.5166666666667,297.3166666666666,283.8798222706271,400.7833333333333,227.3666666666666,201.98194041518883,293.43333333333334
4XKP2MT1,280.9833333333333,263.18297153382997,379.5666666666666,294.28333333333336,280.6166828792947,390.1333333333333,240.5666666666666,216.73459659752422,293.0166666666666
4XMBYXGP,292.51666666666665,250.59881414526907,447.31666666666666,322.46666666666664,290.4676039514156,472.88333333333327,215.13333333333333,147.56801354416254,310.9000000000001
4XT06HUA,298.8833333333333,228.9222678462928,553.8666666666668,344.23333333333335,291.01683622163245,598.9666666666666,218.66666666666669,118.17826034474602,332.25000000000006
4XTDZ6WT,313.1666666666667,188.17423026807225,770.4999999999999,389.81666666666666,294.7662218341869,843.75,219.33333333333334,55.8691391848443,377.0
4XWZ2LJE,278.85,269.88044149438196,350.38333333333327,287.26666666666665,279.7964889372937,359.69999999999993,240.49999999999994,227.5108691976862,286.5333333333333
4XYEZ86T,284.05,262.88360964492114,406.1333333333333,300.7166666666667,283.058783927674,437.1,233.29999999999995,202.51984831063777,297.2166666666667
4Y6K99MT,283.26666666666665,263.51687285887135,381.96666666666664,298.41666666666663,283.0868606086677,396.3,231.53333333333333,200.87826021598667,294.1333333333333
4YD2ARWH,285.23333333333335,262.49762686669914,397.6666666666667,302.33333333333337,284.5368606086676,414.96666666666664,224.25000000000003,188.4406505971301,297.05
4YF8CTPA,288.9666666666667,256.0454281159787,470.8666666666667,312.31666666666666,285.13515559413554,510.01666666666665,221.46666666666664,177.69447297943003,308.9000000000001
4YL383FF,289.54999999999995,261.35902888636565,424.0166666666666,312.24999999999994,289.1631556039604,454.3499999999999,214.76666666666662,166.5564866629503,303.6333333333333
4YPJW3P2,334.55,164.2534574315122,1234.8166666666666,444.43333333333334,294.0010095281976,1582.85,221.5666666666667,29.723965197183926,437.2666666666667
4YVTN782,298.84999999999997,231.58246139845045,571.1166666666666,343.56666666666666,291.47289302901146,618.9,216.55000000000004,121.54162369043195,334.75
4Z38T1RY,288.8166666666667,259.0821075349354,440.6,311.8333333333333,287.2921172610074,481.1166666666667,220.78333333333336,174.44600380053419,305.05000000000007
4Z4RC8PH,321.21666666666664,189.28538410458748,1001.6833333333334,407.40000000000003,293.0171718348765,1262.4,219.6333333333333,62.38361054689024,399.45
4Z7P5V1J,289.8833333333333,258.0974890916057,427.88333333333327,313.9166666666667,288.8368606086677,455.2333333333333,215.53333333333333,163.24644516006958,304.7166666666667
4Z96NDW1,297.5999999999999,242.3864713960041,574.3166666666667,336.05,289.03271088310476,658.5666666666668,217.56666666666666,143.92698060222145,328.25
4Z9RE0CC,282.1666666666667,269.4434516200232,377.20000000000005,293.1333333333333,282.429822270627,390.4,226.6333333333333,207.27823087040468,291.1333333333334
4ZMTGFKA,307.7333333333333,212.82982941036857,719.8666666666666,369.31666666666666,292.61170496540785,834.7,217.64999999999995,93.5938203149679,358.66666666666663
4ZTJFWE1,280.8666666666667,269.0067329981673,365.3833333333334,291.38333333333327,281.6798222706271,377.8166666666666,233.59999999999997,216.01955003404544,289.25000000000006
4ZTRVWH5,280.75,270.5151312754872,367.66666666666674,289.71666666666664,281.079822270627,378.0166666666666,229.6833333333333,214.96086919768624,288.76666666666665
4ZV4U25B,289.6833333333333,257.37119376776104,429.6333333333333,313.55,288.3938989467083,451.16666666666663,216.09999999999997,164.9086083561696,305.20000000000005
50411TBC,290.45,256.52241626049886,430.53333333333336,315.83333333333326,289.2035272753343,460.13333333333327,215.64999999999998,159.15084971090553,305.73333333333335
504L1YB4,289.2833333333333,256.7718482687909,439.0666666666666,313.18333333333334,287.5833495459614,465.3166666666667,218.25,168.09850525608394,306.15000000000003
507WXWN7,301.1333333333333,234.7672500572169,629.75,346.81666666666666,290.40112313940483,738.9666666666667,216.88333333333333,129.22019031746046,338.00000000000006
50A1BC7T,279.2,270.3209581144218,353.8833333333333,287.28333333333336,280.09648893729366,363.09999999999997,236.26666666666662,223.79420253101955,286.25000000000006
50ABALT4,274.8166666666667,272.77180176818706,324.85,279.51666666666665,277.41315560396043,329.7,254.54999999999998,248.03229391525772,282.3666666666667
50C4P125,300.9833333333333,222.94571679726357,570.1999999999999,351.23333333333335,292.6238141011323,617.7499999999999,217.18333333333334,103.08697052668722,337.1666666666667
50GW1CZT,284.76666666666665,266.6575468483047,393.30000000000007,300.1333333333333,285.0131556039604,412.6333333333334,223.4833333333333,193.8883017188674,295.71666666666675
50P8MAGW,287.25000000000006,253.61692758908882,436.4333333333334,310.58333333333326,284.67983848325514,461.7,228.83333333333331,179.53333194469252,305.5166666666666
50UATGZM,287.4833333333333,263.63896904405607,412.00000000000006,306.41666666666663,287.079822270627,437.0333333333333,216.59999999999997,177.94074951686076,299.7
50VKA9BE,295.2,242.41544903283136,463.3999999999999,331.54999999999995,291.9913089561229,493.94999999999993,215.24999999999994,128.7101853247498,316.29999999999995
512RTCH1,296.7666666666667,236.38090653796135,517.6333333333333,336.7333333333333,291.0808362265449,550.4333333333332,216.3833333333333,128.27806098788446,325.3
515PBC21,291.76666666666665,249.60528416304976,462.1333333333334,320.9,288.82113122675,479.73333333333335,216.91666666666663,154.26186062482606,312.96666666666664
516Z98HX,282.6666666666667,264.3568393791521,383.71666666666664,296.53333333333325,282.32723228004164,390.1666666666667,230.61666666666662,204.57803303094323,294.11666666666656
51EYYMEY,302.01666666666665,222.8553905647471,613.95,353.71666666666664,292.408893024099,676.4666666666665,216.91666666666666,106.12018508905179,343.24999999999994
51G1DFV9,294.9666666666667,242.8931876987657,491.78333333333325,330.86666666666673,291.04391515933645,524.5999999999999,215.75,136.0069853469408,319.99999999999994
51MR96PG,293.34999999999997,249.86792579741135,445.2833333333332,325.01666666666654,291.4035272753343,485.03333333333325,214.7166666666666,139.86846791424935,310.6833333333333
51W3Y9EW,302.45,218.78511150577717,600.8499999999999,355.93333333333334,293.0677130478406,640.5333333333333,217.01666666666665,98.95003711318103,344.1166666666667
51ZKXX4P,285.1333333333334,266.3766471782632,396.3,300.65000000000003,285.1631556039603,416.06666666666666,221.59999999999997,191.5746495909332,296.01666666666665
51ZUKMA3,297.7333333333333,233.05043978757936,527.6666666666666,340.4833333333333,291.8711474393781,559.2666666666668,216.30000000000004,120.17633754152487,328.73333333333335
52034BGR,312.58333333333337,193.84953363802342,776.5166666666667,386.9,294.3599918010307,883.1833333333335,218.85000000000002,62.50929447088831,374.0333333333334
528FZWXG,288.8333333333333,259.90270997487954,442.2166666666667,311.06666666666666,286.808783927674,481.45000000000005,218.50000000000003,172.90099037660312,304.9333333333334
52AE3MBX,304.1333333333334,216.273195223847,641.6666666666669,360.4666666666667,292.7958140913075,704.8500000000001,217.43333333333337,96.73026036095561,349.34999999999997
52CVLNFF,287.08333333333326,255.76641875027275,423.8333333333333,309.43333333333334,285.40705455066876,442.58333333333337,227.01666666666665,180.01136345823568,303.6833333333334
52K3HFFN,286.3666666666667,264.6128816146879,428.7166666666667,303.5666666666667,284.80878392767397,460.1166666666667,219.95,188.74079126282766,300.51666666666677
52PY7ZPT,274.84999999999997,384.5713981326092,379.45,246.53333333333336,282.9056794067724,348.65,238.76666666666665,357.20586386882405,300.15
52UNJAGX,277.4166666666667,285.91388357628296,345.55000000000007,279.1333333333334,279.7801451863932,347.53333333333336,242.76666666666665,244.70186321391984,284.8833333333334
52ZXUXVJ,291.6333333333334,248.9234814131464,494.0833333333333,320.96666666666664,287.0825051450094,531.45,219.4666666666667,159.99636015812385,315.90000000000003
533LN4K1,305.05,226.36600259339215,673.1833333333332,358.03333333333325,291.55391071824056,797.1166666666666,216.86666666666667,113.82340421305443,346.5333333333333
53BA6MNE,281.66666666666674,260.93913185753036,401.73333333333335,297.65,280.7552728649677,430.71666666666664,244.73333333333335,218.31322757029284,296.23333333333335
53DLM6RN,332.4166666666667,164.1880584387477,1212.8833333333332,440.4833333333333,293.93588271306885,1538.6166666666668,221.56666666666666,30.546497051475463,435.40000000000003
53EP1G5X,329.8666666666666,165.11617810601868,1175.7333333333333,435.13333333333327,293.93130529868705,1473.133333333333,221.46666666666667,32.14579867251931,431.2666666666666
53L8E8LF,320.8833333333334,196.50525807978178,984.45,402.4333333333333,291.41055670662115,1241.7500000000002,220.83333333333337,79.17420535889727,394.05000000000007
54BJY6WE,283.41666666666663,262.9526398554964,383.15,298.84999999999997,283.18686060866764,398.2166666666666,230.14999999999998,198.3486364274375,294.05
54KLKJNK,297.3166666666666,235.574477919197,489.6499999999999,338.7833333333333,292.77113122675,527.6166666666666,215.49999999999997,116.24514027867109,322.0833333333333
54U1B199,294.48333333333335,241.82496581591727,502.66666666666663,329.76666666666665,289.35713122183756,533.6,217.76666666666665,141.26205998168757,320.9166666666667
54VT5R72,303.28333333333336,215.4505215358918,617.4166666666669,359.00000000000006,293.04049698042706,665.6166666666667,217.43333333333334,94.1590484777554,346.75
54X5F37C,289.06666666666666,256.6272835870824,421.41666666666663,312.5666666666666,287.5035272753343,448.79999999999995,218.16666666666666,164.81555962472962,303.18333333333334
552D9NA7,290.55,256.47824309943354,431.21666666666664,316.0666666666666,289.32019394200097,460.9833333333333,215.39999999999995,158.68418304423886,305.8666666666667
556U6DJ0,293.48333333333335,242.66673302581347,497.78333333333336,327.59999999999997,288.84040409663015,527.15,219.3,145.52501710357006,319.8333333333333
557PKJKJ,285.13333333333344,258.16341037742717,444.7166666666667,305.1333333333334,282.81842846892806,479.16666666666663,234.49999999999997,197.92244167236234,304.40000000000003
55BK5ZXT,292.85,243.9174490444451,472.56666666666666,325.21666666666664,288.90187456949786,484.4666666666667,218.18333333333337,146.60738649984137,316.40000000000003
55HCZHHV,292.1833333333333,249.4253417129076,532.7,323.9833333333334,286.1429871323459,578.8833333333334,232.63333333333333,169.55752388411386,323.5166666666667
55K37VGA,298.05,231.7041096305027,512.25,341.5833333333333,292.42465850208436,546.8666666666667,216.11666666666662,114.35508728526217,326.41666666666663
55NJ5JK5,285.45,262.9460070535447,397.95000000000005,302.8166666666667,285.00352727533436,415.2166666666667,225.51666666666668,190.37826021598667,297.6166666666667
568NJFWJ,304.99999999999994,207.62432877297258,637.9499999999999,365.3,293.31865033258964,671.0333333333334,218.45,84.42658121229006,353.18333333333334
56B953GR,286.09999999999997,261.36436365274886,421.38333333333327,305.2333333333333,284.808783927674,456.1333333333333,226.61666666666667,189.8655720251145,300.2166666666667
56KNL05T,279.4166666666667,269.78762478108854,354.55000000000007,287.9833333333333,280.0964889372937,364.43333333333334,237.4666666666666,223.3528833673788,286.9166666666667
56L57G10,324.68333333333334,181.1792839103541,1011.35,416.7666666666667,294.1561164219489,1253.6333333333332,220.05000000000004,48.132317599013156,404.9666666666667
56P2568B,291.13333333333327,257.75433767515426,456.0166666666666,317.0333333333333,289.27545059434067,500.44999999999993,215.14999999999998,161.90168538265488,308.68333333333334
56TWKCTL,329.8833333333333,170.4098727899342,1149.95,432.4666666666667,293.91135319084907,1448.8833333333332,221.04999999999998,37.776475823517245,425.76666666666665
56VJH1CR,285.3,266.56580735053114,398.41666666666663,300.83333333333337,285.2964889372937,418.15000000000003,220.29999999999995,190.27464959093322,296.3
56YTNZ4V,293.99999999999994,245.19717206407276,495.3666666666667,327.2,289.2668200090043,528.3,217.25000000000003,147.86875471962225,318.35
5784LZWF,283.8166666666666,267.430846316923,387.6333333333332,297.3999999999999,283.86315560396025,404.74999999999994,223.8499999999999,197.9159687545739,293.7833333333333
578DB0G5,298.51666666666665,234.19748397490358,561.2499999999999,341.75000000000006,291.3422101448043,617.9833333333333,216.33333333333334,124.45225515819419,331.6333333333334
57F63WRL,285.40000000000003,261.80067363200436,420.91666666666663,303.26666666666665,283.83248893238135,448.1333333333334,227.1333333333333,193.81603984612283,300.05
57R7NE0T,283.23333333333335,268.9117459869646,385.0000000000001,295.5333333333333,283.46315560396033,399.9166666666666,224.13333333333333,202.24489753707135,292.90000000000003
57TXVRYZ,305.8999999999999,207.49818771312297,703.5666666666665,367.59999999999997,292.25892544935516,766.4833333333331,218.66666666666666,90.87905090501224,360.93333333333334
5823E4XG,315.69999999999993,194.17686611628076,886.1666666666666,393.9,293.33015779680915,1066.5333333333333,219.04999999999998,68.10199054120336,385.80000000000007
583EKH0A,302.1333333333333,222.5718250598781,584.8,354.0333333333333,293.2729534875522,644.7,216.53333333333336,99.78137089716824,339.3166666666667
5890XJCZ,305.26666666666665,213.4924070722049,656.9333333333333,364.21666666666664,293.3282263525199,734.7833333333334,217.34999999999997,89.87710852942998,351.7333333333333
58MP0B36,291.9833333333333,254.01021959999912,435.44999999999993,320.5,290.61315560396037,475.7,214.81666666666663,148.36416228314414,307.55000000000007
58P78T2W,299.5166666666667,228.77795724846925,586.9333333333333,346.18333333333334,291.31234362826456,642.65,217.28333333333333,117.54762051627392,337.3666666666667
58V0LMM9,290.01666666666665,253.60180211337502,427.9,316.2,288.4105656133749,453.68333333333334,219.5333333333333,160.13779366929234,305.8166666666667
58WUAJG4,285.28333333333336,264.31945218437687,400.06666666666666,301.59999999999997,284.7701939420009,415.7333333333333,222.08333333333331,189.266564840895,297.2666666666667
58XVZFMC,285.01666666666665,265.1504140866811,418.73333333333335,300.6666666666667,283.52545059434067,448.0833333333333,223.63333333333333,195.40745792949434,298.36666666666673
591LR2LK,288.0666666666666,261.1472295462826,413.54999999999995,309.0833333333333,287.429822270627,442.00000000000006,218.29999999999995,172.5465440798003,301.0166666666667
