,gen-guesses_SSRT-vanilla,gen-guesses_SSRT-w_guesses,gen-guesses_SSRT-w_graded,gen-graded_mu_go_log_SSRT-vanilla,gen-graded_mu_go_log_SSRT-w_guesses,gen-graded_mu_go_log_SSRT-w_graded,gen-standard_SSRT-vanilla,gen-standard_SSRT-w_guesses,gen-standard_SSRT-w_graded
UBV5LDKV,269.6166666666667,261.4448636159599,159.7166666666666,213.54999999999998,206.35492078528205,126.99999999999997,261.6166666666667,253.79032598680476,140.11666666666667
UC3J0UH9,274.84999999999997,262.0730605652533,151.61666666666667,205.71666666666664,195.11764004741093,180.71666666666667,262.1333333333333,250.07540744640667,81.13333333333334
UC80Z0WM,270.4333333333334,261.6281969492933,145.11666666666665,213.01666666666668,205.44727890550456,124.73333333333333,261.6333333333334,253.25699265347143,121.61666666666666
UCGJ1U8F,278.20000000000005,262.80765141313316,242.63333333333333,203.5833333333333,190.94780830321554,279.98333333333335,262.8,248.2856246720115,111.95000000000002
UCUU472H,268.91666666666663,261.66153028262664,171.11666666666667,218.65000000000003,212.27158745194873,142.4333333333333,261.8833333333334,254.89032598680478,153.0
UD08XGWK,295.8833333333333,268.30850858178366,525.4833333333333,199.24999999999997,172.00896014272084,803.0666666666666,270.15,243.83645591392963,
UD0M0169,276.76666666666665,262.54612113050655,174.28333333333333,204.39999999999998,192.60110789722648,212.3666666666667,262.48333333333335,249.06076058641202,94.86666666666667
UDBJ9V2N,275.08333333333337,262.46278779717323,220.21666666666667,210.79999999999998,200.21915747100482,249.81666666666672,262.91666666666663,250.94409391974534,141.23333333333335
UDEPUVAK,294.84999999999997,268.80042111688203,541.7833333333333,199.2833333333333,170.87536317462838,852.4666666666666,270.5333333333333,245.650709128913,
UDKZF62L,280.3166666666666,263.85139954627243,300.58333333333326,206.43333333333334,191.59025064506275,388.53333333333336,264.45,248.82807348328635,
UDMDZKBV,268.08333333333337,261.4781969492933,185.61666666666665,221.61666666666667,215.75492078528208,169.16666666666666,262.1166666666667,255.65699265347146,168.75
UDUKRV36,274.31666666666666,261.96153028262665,121.36666666666666,205.39999999999998,195.16574791141386,144.13333333333333,261.79999999999995,250.1686864733387,65.2
UDXAL2AW,270.56666666666666,261.89277966033967,182.71666666666664,215.00000000000003,206.9837185768991,169.84999999999997,262.3,253.977371081676,
UE7CU1V9,291.5833333333333,268.37527659600846,454.95000000000005,202.0,175.39168594454216,767.7166666666667,270.0,247.7322381645752,
UEB7ZA46,275.2333333333333,262.18972723191996,183.15,205.96666666666664,195.1511566821137,203.0,262.25,249.94879508614116,96.76666666666667
UEBPZ7X3,267.73333333333335,262.5730605652533,232.6,235.4666666666667,230.76054221048304,229.29999999999995,263.0,257.9353531400054,212.6666666666666
UEP9AVEL,280.78333333333336,263.48376440680624,272.68333333333334,202.46666666666667,187.77761428954116,340.0,263.7666666666667,247.43463526715357,
UEPAL53D,274.59999999999997,262.13972723192,182.20000000000002,206.74999999999997,196.37408232144622,192.25,262.1166666666667,250.3487950861412,102.81666666666666
UET7ENDU,270.5166666666667,261.57819694929333,142.85,212.38333333333335,204.68061223883788,126.41666666666667,261.6333333333333,253.10699265347145,118.98333333333333
UEVZC0HH,284.6166666666667,264.2350219213528,349.0,200.13333333333333,182.94672704081802,439.91666666666663,264.76666666666665,245.55506986676076,
UEXW27D7,276.9,262.4063938985866,172.61666666666667,203.04999999999998,191.18978551313222,207.56666666666666,262.25,248.62715557267512,71.75
UEZLMURY,284.16666666666663,264.5826489239855,323.3499999999999,201.01666666666662,183.21461850755682,434.9,265.18333333333334,246.70544456496236,
UF00N1FK,290.51666666666665,266.60197265147116,459.53333333333336,200.58333333333331,177.7946532062963,661.9166666666665,267.93333333333334,245.17504894891243,
UF504K04,282.51666666666665,263.6371058769731,317.28333333333336,200.91666666666663,185.4609880093425,392.56666666666666,263.95,246.15605927161877,139.95
UF706YA2,278.0833333333333,262.6627877971732,211.08333333333331,202.93333333333334,190.30379417775754,257.51666666666665,262.71666666666664,248.21720987907634,91.30000000000001
UFF64VGJ,267.8333333333333,262.4781969492933,207.35,231.39999999999998,226.78452482941134,188.95,262.9,257.70201980667207,183.63333333333333
UFJX48LE,271.7999999999999,261.9397272319199,170.55000000000004,213.08333333333331,204.6929120688357,171.06666666666666,262.1333333333333,252.73038029320597,125.14999999999999
UG6DTWVU,281.7333333333333,263.52043921030645,265.99999999999994,201.46666666666667,186.44813016557208,349.98333333333335,263.81666666666666,246.60458282575385,128.78333333333333
UGA7X1BC,278.26666666666665,263.20348350189266,232.95000000000002,205.6,192.19209990624796,307.2166666666667,263.69999999999993,249.38457909575087,
UGD7DXX7,276.65,263.5432107338126,254.3666666666667,213.86666666666667,201.78448877527546,315.83333333333337,264.3,251.75676197002403,
UGKLRP0A,276.34999999999997,262.3845908478799,206.56666666666666,205.0333333333333,193.49540693833322,234.86666666666667,262.5333333333333,249.37218272587572,102.76666666666667
UGKWA479,270.75,262.1345908478799,205.91666666666669,219.09999999999997,211.54879632909845,202.6833333333333,262.68333333333334,254.34234579347688,173.38333333333333
UGNK7ZYA,286.5999999999999,264.57934813798624,382.0499999999999,199.68333333333328,181.5935209993111,523.9166666666665,265.3166666666666,244.42649387122594,177.4833333333333
UGT2AFVT,278.4333333333333,262.6845908478799,214.75,202.11666666666665,189.27266460037018,256.48333333333335,262.65,247.86223703227694,85.25
UGV2W16Z,269.3666666666667,261.4563938985866,208.2,217.34999999999997,210.29917104150155,195.35,262.26666666666665,254.5470469598727,173.59999999999997
UH0F2U1W,277.9,262.82431807979987,238.38333333333333,204.44999999999996,191.94554145481544,267.91666666666663,262.9,248.69086919921443,126.73333333333332
UH4F3Z71,275.34999999999997,262.38459084787996,195.16666666666666,207.73333333333332,196.89037427570983,216.3166666666667,262.51666666666665,250.24409391974535,118.83333333333334
UH5GH7KA,278.6499999999999,262.73459084787993,226.7333333333333,202.03333333333327,189.059910524277,265.6166666666666,262.7,247.75726418547754,90.08333333333331
UH6R1YZV,267.9,261.6115302826266,182.24999999999997,222.35,216.69589599839287,161.91666666666666,262.23333333333335,256.05699265347147,168.03333333333333
UH77PVBN,270.98333333333335,261.5448636159599,147.23333333333332,211.48333333333335,203.35768659950537,141.20000000000002,261.8,252.79032598680476,116.68333333333334
UHDE0LEV,285.35,264.81418734344567,374.5833333333333,201.08333333333334,182.86777734006426,483.78333333333336,265.45,246.0388340696984,
UHEK7K6F,276.71666666666664,262.54612113050666,238.09999999999994,205.61666666666667,193.88827428744102,262.01666666666665,262.7,249.3289036989436,122.35
UHN1WLRZ,271.15000000000003,261.64486361596,128.45000000000002,210.71666666666667,202.61394557217122,117.68333333333335,261.56666666666666,252.54032598680482,103.08333333333333
UHT34WP1,272.3666666666667,261.7781969492934,140.68333333333334,208.71666666666667,199.77062397696804,134.65,261.6666666666667,251.65201980667206,98.56666666666666
UHUVY3KZ,295.8499999999999,267.92449581739777,488.4833333333333,199.4833333333333,173.24495076782256,733.65,269.75,243.12700688314,
UJ6PGMCW,281.18333333333334,263.6804229366394,305.84999999999997,202.01666666666665,186.81768940888057,354.4333333333333,263.8666666666667,247.4214086816212,
UJ7CJMWD,266.4833333333333,261.3281969492933,214.86666666666667,225.25,220.37922933172618,183.34999999999997,262.35,257.17365932013814,203.9
UJ86W3MP,300.8666666666666,271.2806970435002,626.7166666666667,199.08333333333337,164.6326931726588,1046.65,273.75,245.3609580264668,
UJGNWNMJ,282.6333333333333,263.94529468943284,312.81666666666666,201.96666666666667,186.0047600742368,376.34999999999997,264.3833333333333,246.77026008756255,
UJGVYU5N,292.95,267.3135029340978,443.66666666666663,200.0333333333333,175.38192794752004,646.2333333333333,268.84999999999997,244.49334569800047,
UJTA9MD9,272.15,261.8230605652533,178.30000000000004,210.2166666666666,201.40446653918673,165.78333333333333,261.9333333333334,252.12540744640663,127.48333333333333
UJWZJLT4,298.1166666666666,270.37667614228087,559.4666666666666,200.64999999999998,168.79677668304396,946.9499999999999,272.68333333333334,246.02899826959776,
UK57KUZE,301.65,271.18820642490755,621.6999999999999,199.13333333333333,164.85561839047352,1009.0999999999999,273.76666666666665,244.61691457708235,
UK58FDWG,295.6166666666667,267.8629655347712,489.31666666666666,199.48333333333332,173.39324193319504,724.8833333333333,269.65,243.21034021647336,
UKDUJYJH,278.7,262.82945446383985,213.33333333333331,202.5,189.4503277236153,257.01666666666665,262.83333333333337,247.91250871268053,98.58333333333333
UKG8ND85,294.59999999999997,268.0559935526903,486.7333333333333,199.69999999999996,173.09954846953295,711.3499999999999,269.79999999999995,244.60218949553845,
UKKJ04AZ,281.6166666666667,263.87015016855935,293.6833333333333,215.6,199.4311748736977,359.11666666666673,263.81666666666666,246.93659890242287,
UKM5BB37,271.69999999999993,261.94486361595995,149.73333333333335,211.98333333333335,203.72826585674557,134.04999999999998,261.73333333333335,252.50201980667202,111.26666666666665
UKPZU1JW,286.35,265.8388958125508,375.19999999999993,201.74999999999997,181.14868207431633,558.0333333333333,266.7833333333333,247.27412156489635,
UKT2Y1U0,270.8166666666666,261.6230605652533,153.01666666666668,211.5833333333333,203.6272088771497,137.11666666666665,261.7166666666667,252.9353531400054,125.85
UKZ2E83X,268.06666666666666,263.07819694929333,220.98333333333332,237.43333333333337,233.08452482941135,209.3,263.16666666666663,258.3853531400054,197.00000000000003
UL3AET2P,270.74999999999994,262.06153028262656,193.11666666666665,217.39999999999995,209.99373291767,173.75000000000003,262.2333333333333,253.9420741130733,145.33333333333331
UL9WW7ET,267.85,262.89486361595993,188.19999999999996,233.0166666666667,228.67158745194874,173.36666666666667,263.2,258.3903259868048,173.66666666666669
ULEGZ5EL,266.8666666666666,261.4281969492933,207.66666666666669,224.7666666666667,219.71256266505958,178.43333333333328,262.2166666666667,256.77365932013817,195.58333333333334
ULRUN522,305.35,272.49556879629364,669.2666666666667,199.13333333333333,161.666393580713,1080.45,275.51666666666665,244.08711864163965,
ULT8KHWH,267.2,263.3115302826266,193.33333333333334,239.5,236.17922933172622,182.96666666666667,263.41666666666663,259.6069926534715,181.96666666666664
ULY80GEF,268.65,261.74486361595996,181.7166666666666,221.58333333333337,215.50630369239371,165.66666666666669,262.3166666666667,255.62365932013813,160.51666666666665
ULZMADF1,277.5333333333333,263.68473287960575,299.8,213.11666666666667,200.27063486280326,375.54999999999995,264.48333333333335,251.2213525102185,
UM02PX1A,271.0333333333334,263.1325068922597,232.3,227.55,220.15866060564872,245.3,263.83333333333337,256.1679687488844,
UM233A09,273.49999999999994,262.32306056525323,245.45000000000002,214.33333333333334,204.98329040970486,252.49999999999997,262.7666666666667,252.12218272587575,151.53333333333333
UM8RJJDZ,297.65,268.8751752484503,538.8166666666667,199.38333333333335,170.7826559145123,800.9499999999999,270.91666666666663,243.51120195568197,
UMHGTLW8,272.2,261.7781969492933,157.78333333333333,210.36666666666667,201.55786990087486,157.93333333333337,261.9,251.99704695987268,109.06666666666668
UMJV7DFN,271.71666666666664,261.74486361595996,170.3833333333333,211.3166666666667,202.82453656754154,158.38333333333335,261.9,252.43038029320599,123.14999999999999
UMJVH4W6,270.78333333333336,261.5448636159599,130.76666666666665,211.03333333333333,203.0882541186154,120.78333333333332,261.56666666666666,252.74032598680478,107.85
UN1M9EZ6,281.09999999999997,264.63875378082497,333.0333333333332,208.63333333333333,192.59361397495547,445.70000000000005,265.31666666666666,249.69161844722018,
UN2A7AA5,279.44999999999993,263.4950056476858,253.14999999999998,203.49999999999997,189.15792957159735,326.4166666666667,263.6666666666667,248.57108082981495,
UN7KBC8M,276.9166666666667,262.4230605652533,178.68333333333334,203.14999999999998,191.2821436333547,209.56666666666663,262.26666666666665,248.66048890600845,76.15
UN80YW88,276.56666666666666,262.5012575145466,194.15,205.88333333333333,194.218831543489,228.60000000000002,262.68333333333334,249.4274272530787,105.93333333333334
UNZ46TB8,286.84999999999997,264.90628757273294,318.01666666666665,200.71666666666664,182.0922321356417,430.6666666666666,265.74999999999994,244.98162035458176,220.8833333333333
UP3WUX7T,292.16666666666663,267.5641823651502,449.0999999999998,200.3333333333333,175.1841995506978,683.0666666666666,269.04999999999995,245.6343799358548,
UP5RRBBN,290.95,267.0611299367305,440.2666666666666,200.2333333333333,176.29106503326832,674.8833333333333,268.4,245.6418186333771,
UP5T3PT9,276.7333333333333,262.47306056525326,212.63333333333333,204.04999999999995,192.33094402761253,225.33333333333334,262.3333333333333,248.95054321240968,99.35
UP7H8Z59,308.15,274.474440198344,755.0333333333333,198.43333333333337,156.13794224476501,1345.7,277.8,245.2806559548101,
UP8V663L,301.4,270.79571580631494,613.4333333333333,199.13333333333333,165.8287185780837,969.9000000000001,273.3,244.0436955999533,
UPDUETFG,290.7833333333333,267.19320575551717,434.96666666666664,201.13333333333333,177.1422853673179,630.2,268.5333333333333,246.12126584152534,
UPKM7CMH,276.94999999999993,262.5012575145465,210.59999999999997,204.1333333333333,192.24931952890668,238.35,262.5,248.90054321240962,98.68333333333334
UPMTMV0G,270.31666666666666,261.52819694929326,149.4333333333333,212.08333333333334,204.44727890550456,123.23333333333333,261.5833333333333,253.20699265347145,126.33333333333333
UPPU9A5W,278.3333333333333,262.98250689225966,249.51666666666668,204.16666666666663,191.09105469798638,287.2,263.1166666666666,248.64928212714813,
URG8199G,271.63333333333327,261.9730605652532,168.25000000000003,213.93333333333334,205.73388728194652,169.4,262.1166666666667,252.89704695987268,124.94999999999999
URJ3XK7W,270.51666666666665,261.7281969492933,193.98333333333332,216.4,208.85786990087482,182.88333333333335,262.16666666666663,253.74704695987268,149.26666666666665
URLHBMZV,282.54999999999995,263.8683552546861,273.5333333333333,201.5333333333333,185.65381901648706,371.41666666666663,264.2999999999999,246.65157361422374,
URNAH8GZ,271.6166666666667,261.64486361596,123.10000000000001,209.45000000000002,200.97297035906035,119.96666666666667,261.5666666666667,252.0903259868048,94.61666666666665
URNYZ0V7,298.71666666666664,269.67502823842904,568.7,199.16666666666666,168.60192231146124,905.7833333333333,271.8666666666667,244.089009608004,
URPDWTVH,305.1666666666667,272.4404324122536,661.4166666666665,199.11666666666665,161.8049022028161,1083.1333333333334,275.43333333333334,244.09181980803547,
URUR52NZ,305.6333333333333,273.3045790715317,733.5833333333334,198.48333333333335,158.99295991020324,1252.716666666667,276.3166666666667,245.19848068894024,
URV9HRCM,272.5,262.1376432762997,220.25,212.78333333333333,203.42562245102627,222.33333333333337,262.75,252.8457858746112,
URYDCKP1,270.74999999999994,261.58972723191994,184.40000000000003,213.4,205.42486249505737,177.31666666666666,262.0833333333333,253.26371362653936,144.8833333333333
URZU1N9V,276.3833333333333,262.21153028262665,133.2166666666667,202.75000000000003,191.16869702700671,176.25000000000003,262.0666666666667,248.75874077973998,49.449999999999996
UTCZ1TL4,271.68333333333334,261.8115302826267,165.83333333333334,211.86666666666667,203.4988451139857,153.41666666666669,261.8333333333333,252.46371362653935,120.41666666666667
UTVE98D5,290.75,265.99824079199897,434.94999999999993,199.51666666666668,177.94072126462314,605.7,267.2,243.69669793578322,
