ID,SSRT_mean,SSRT_integration,SSRT_omission,SSRT_replacement,mean_SSD,p_respond,max_RT,mean_go_RT,mean_stopfail_RT,omission_count,omission_rate,go_acc,stopfail_acc
205,252.45524691358025,188.0,191.0,191.0,275.0,0.3393589743589744,1000.0,527.4552469135803,489.21647147714395,2,0.003076923076923077,,
206,174.75538461538463,147.0,147.0,147.0,275.0,0.4442307692307692,1000.0,449.7553846153846,447.80750360750363,0,0.0,,
207,104.36461538461538,108.0,108.0,108.0,275.0,0.5329487179487179,1000.0,379.3646153846154,387.89295164782294,0,0.0,,
208,71.57230769230767,78.0,78.0,78.0,275.0,0.5865384615384616,1000.0,346.5723076923077,365.15497267759565,0,0.0,,
209,218.1646153846154,176.0,176.0,176.0,275.0,0.391025641025641,1000.0,493.1646153846154,470.63180327868855,0,0.0,,
210,404.1341463414634,243.0,260.0,260.0,275.0,0.15512820512820513,1000.0,679.1341463414634,542.3297520661157,76,0.11692307692307692,,
211,181.83692307692309,164.0,164.0,164.0,275.0,0.4585897435897436,1000.0,456.8369230769231,453.9256360078278,0,0.0,,
212,454.259009009009,240.0,260.0,260.0,275.0,0.08256410256410257,1000.0,729.259009009009,573.6785714285714,206,0.3169230769230769,,
213,149.42000000000002,144.0,144.0,144.0,275.0,0.5021794871794871,1000.0,424.42,420.5792698493745,0,0.0,,
214,196.97384615384618,169.0,169.0,169.0,275.0,0.4164102564102564,1000.0,471.9738461538462,462.95535714285717,0,0.0,,
215,177.60923076923075,153.0,153.0,153.0,275.0,0.42743589743589744,1000.0,452.60923076923075,443.4859028194361,0,0.0,,
216,203.52080123266563,156.0,156.0,156.0,275.0,0.37666666666666665,1000.0,478.52080123266563,463.6957113682777,1,0.0015384615384615385,,
217,92.9753846153846,98.0,98.0,98.0,275.0,0.5824358974358974,1000.0,367.9753846153846,385.00902487343166,0,0.0,,
218,89.35692307692307,94.0,94.0,94.0,275.0,0.5533333333333333,1000.0,364.35692307692307,381.0903614457831,0,0.0,,
219,202.22769230769228,176.0,176.0,176.0,275.0,0.4544871794871795,1000.0,477.2276923076923,461.27136812411845,0,0.0,,
220,93.79384615384618,96.0,96.0,96.0,275.0,0.5646153846153846,1000.0,368.7938461538462,384.2597638510445,0,0.0,,
221,387.27652173913043,219.0,233.0,233.0,275.0,0.1626923076923077,1000.0,662.2765217391304,555.655634357762,75,0.11538461538461539,,
222,45.778461538461556,59.0,59.0,59.0,275.0,0.6403846153846153,1000.0,320.77846153846156,345.7677677677678,0,0.0,,
223,86.7076923076923,90.0,90.0,90.0,275.0,0.5615384615384615,1000.0,361.7076923076923,373.44246575342464,0,0.0,,
224,105.66307692307691,114.0,114.0,114.0,275.0,0.5735897435897436,1000.0,380.6630769230769,401.0462673223067,0,0.0,,
225,194.1030769230769,173.0,173.0,173.0,275.0,0.4591025641025641,1000.0,469.1030769230769,460.95141022060875,0,0.0,,
226,199.71692307692308,159.0,159.0,159.0,275.0,0.40397435897435896,1000.0,474.7169230769231,463.61345604569976,0,0.0,,
227,123.7430769230769,120.0,120.0,120.0,275.0,0.5178205128205128,1000.0,398.7430769230769,411.9685565734093,0,0.0,,
228,161.16769230769233,135.0,135.0,135.0,275.0,0.44782051282051283,1000.0,436.16769230769233,437.74291440022904,0,0.0,,
229,150.6446153846154,141.0,141.0,141.0,275.0,0.4841025641025641,1000.0,425.6446153846154,429.2044491525424,0,0.0,,
230,147.71076923076924,138.0,138.0,138.0,275.0,0.49141025641025643,1000.0,422.71076923076924,431.1941038351161,0,0.0,,
231,269.875,194.0,194.0,194.0,275.0,0.31423076923076926,1000.0,544.875,493.59118727050185,2,0.003076923076923077,,
232,229.71802773497689,185.0,185.0,185.0,275.0,0.40307692307692305,1000.0,504.7180277349769,484.62786259541986,1,0.0015384615384615385,,
233,95.22307692307692,93.0,93.0,93.0,275.0,0.5367948717948718,1000.0,370.2230769230769,387.23023644614284,0,0.0,,
234,212.46841294298923,178.0,178.0,178.0,275.0,0.4278205128205128,1000.0,487.46841294298923,472.95445010488464,1,0.0015384615384615385,,
235,129.66615384615386,121.0,121.0,121.0,275.0,0.5003846153846154,1000.0,404.66615384615386,404.72995131949784,0,0.0,,
236,139.2492307692308,130.0,130.0,130.0,275.0,0.49435897435897436,1000.0,414.2492307692308,422.9898858921162,0,0.0,,
237,189.45846153846156,166.0,166.0,166.0,275.0,0.4430769230769231,1000.0,464.45846153846156,456.5734953703704,0,0.0,,
238,183.14,157.0,157.0,157.0,275.0,0.44,1000.0,458.14,447.41113053613054,0,0.0,,
239,92.04307692307691,94.0,94.0,94.0,275.0,0.5462820512820513,1000.0,367.0430769230769,380.3656418681061,0,0.0,,
240,109.19384615384615,114.0,114.0,114.0,275.0,0.5491025641025641,1000.0,384.19384615384615,403.34812047630163,0,0.0,,
241,93.01538461538462,95.0,95.0,95.0,275.0,0.5552564102564103,1000.0,368.0153846153846,379.42368967905793,0,0.0,,
242,62.627692307692314,70.0,70.0,70.0,275.0,0.5921794871794872,1000.0,337.6276923076923,354.5763152197445,0,0.0,,
243,59.38615384615383,67.0,67.0,67.0,275.0,0.5973076923076923,1000.0,334.38615384615383,351.5361665593475,0,0.0,,
244,91.0,96.0,96.0,96.0,275.0,0.57,1000.0,366.0,381.780701754386,0,0.0,,
245,226.0676923076923,185.0,185.0,185.0,275.0,0.40923076923076923,1000.0,501.0676923076923,483.7706766917293,0,0.0,,
246,136.37384615384616,129.0,129.0,129.0,275.0,0.5039743589743589,1000.0,411.37384615384616,418.6642075807683,0,0.0,,
247,143.53384615384613,129.0,129.0,129.0,275.0,0.47923076923076924,1000.0,418.5338461538461,419.7434456928839,0,0.0,,
248,104.60307692307691,102.0,102.0,102.0,275.0,0.53,1000.0,379.6030769230769,388.6069182389937,0,0.0,,
249,97.79538461538459,99.0,99.0,99.0,275.0,0.5407692307692308,1000.0,372.7953846153846,379.4267425320057,0,0.0,,
